StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q66_First.Click,Q66_Last.Click,Q66_Page.Submit,Q66_Click.Count,Q49,Q51,Q53,Q55,Q57,Q59,Q61,Q63_1,hb_1,hb_2,hb_3,hb_4,hb_check_5,Q38_First.Click,Q38_Last.Click,Q38_Page.Submit,Q38_Click.Count,nat_1,nat_2r,nat_3,nat_4,nat_5,nat_6r,Q39_First.Click,Q39_Last.Click,Q39_Page.Submit,Q39_Click.Count,medSkept_1,medSkept_2r,medSkept_3,medSkept_4,medSkept_5r,medSkept_6r,Q40_First.Click,Q40_Last.Click,Q40_Page.Submit,Q40_Click.Count,diseaseRare_1,diseaseRare_2,diseaseRare_3r,diseaseRare_4,diseaseRare_5r,Q41_First.Click,Q41_Last.Click,Q41_Page.Submit,Q41_Click.Count,diseaseSevere_1r,diseaseSevere_2,diseaseSevere_3,diseaseSevere_4r,diseaseSevere_5,Q44_First.Click,Q44_Last.Click,Q44_Page.Submit,Q44_Click.Count,vaccEff_1,vaccEff_2r,vaccEff_3r,vaccEff_4,vaccEff_check_1,Q45_First.Click,Q45_Last.Click,Q45_Page.Submit,Q45_Click.Count,vaccDanger_1,vaccDanger_2r,vaccDanger_3,vaccDanger_4r,vaccDanger_check_3,Q46_First.Click,Q46_Last.Click,Q46_Page.Submit,Q46_Click.Count,vaccTox_1r,vaccTox_2,vaccTox_3,vaccTox_4r,vaccTox_check_6,Q47_First.Click,Q47_Last.Click,Q47_Page.Submit,Q47_Click.Count,vaccStrain_1,vaccStrain_2r,vaccStrain_3,vaccStrain_4r,vaccStrain_5,Q48_First.Click,Q48_Last.Click,Q48_Page.Submit,Q48_Click.Count,vaccIntent_1r,vaccIntent_2,vaccIntent_3r,vaccIntent_4,vaccIntent_5r,Q49_First.Click,Q49_Last.Click,Q49_Page.Submit,Q49_Click.Count,parentExpert_1,parentExpert_2,parentExpert_3,parentExpert_4r,parentExpert_5r,Q50_First.Click,Q50_Last.Click,Q50_Page.Submit,Q50_Click.Count,infantImmLimCap_1,infantImmLimCap_2r,infantImmLimCap_3,infantImmLimCap_4,infantImmLimCap_5r,Q51_First.Click,Q51_Last.Click,Q51_Page.Submit,Q51_Click.Count,infantImmWeak_1,infantImmWeak_2,infantImmWeak_3,infantImmWeak_4r,infantImmWeak_5r,Q52_First.Click,Q52_Last.Click,Q52_Page.Submit,Q52_Click.Count,overpar_1,overpar_2,overpar_3,overpar_4r,overpar_5r,Q53_First.Click,Q53_Last.Click,Q53_Page.Submit,Q53_Click.Count,comments,workerId,assignmentId,hitId,study_time,payment,eligible
4/17/18 9:18,4/17/18 9:28,0,5af7c26aef52b306,100,629,1,4/17/18 9:28,R_1114wjsZzCnaLzr,,,,,,,anonymous,EN,0,0,15.198,0,2,40,1,3,1,6,1,100,5,6,5,6,5,27.775,53.364,54.472,5,3,6,2,2,1,7,23.376,52.13,53.29,6,5,6,4,5,1,6,15.314,38.534,39.585,8,2,2,5,2,3,5.256,23.151,24.24,5,3,5,5,1,6,21.753,37.799,38.71,7,5,3,3,6,1,3,23.131,24.153,6,1,5,4,6,3,4.087,16.655,17.698,5,7,1,4,4,6,5.328,23.258,24.295,6,4,5,3,4,3,10.721,27.064,28.731,5,1,7,2,7,1,18.133,51.091,52.413,5,5,5,3,5,3,5.094,25.006,26.204,5,5,3,4,5,2,26.993,60.699,61.858,5,5,3,3,5,5,7.491,17.625,18.731,5,7,6,7,5,6,9.331,34.559,36.146,5,no,9a80ec6756d69e36,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:16,4/17/18 9:29,0,3eb5dc9fd5f1e1db,100,766,1,4/17/18 9:29,R_1o0zoOD8LsqEHT0,,,,,,,anonymous,EN,0,0,13.704,0,2,55,1,3,1,2,2,0,5,2,4,2,5,11.697,42.091,42.998,5,3,6,1,2,5,6,7.416,35.084,36.633,6,4,6,2,3,3,7,8.861,44.301,45.186,6,1,2,6,2,7,4.29,25.629,26.568,5,1,7,6,2,7,3.773,24.759,25.614,6,5,3,1,7,1,3.46,30.794,31.903,5,1,6,1,5,3,4.895,19.386,20.226,5,6,1,3,5,6,5.675,22.703,23.862,5,2,6,1,5,1,9.637,27.861,28.93,5,1,7,3,7,1,3.487,18.954,19.986,5,6,5,1,5,6,5.686,36.575,37.752,5,4,4,1,2,5,8.117,33.523,37.991,6,5,3,4,2,5,5.048,42.663,43.643,8,6,5,5,6,6,4.041,32.46,33.444,6,"It's bad science and poor logic to avoid vaccinating children. Anecdotal evidence to the contrary does not prove anything scientifically. Autism is a neurological difference that, along with its commoner comorbidities, can disable a child, but with supports, good education, and strong family understanding, can create a successful, healthy, and more importantly, happy adult. ",f1455df5d5b47b35,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:23,4/17/18 9:29,0,2407fb726344b44e,100,361,1,4/17/18 9:29,R_2w5eP69dTgwh6a7,,,,,,,anonymous,EN,0,0,6.006,0,1,23,1,4,2,3,2,0,5,4,4,4,5,8.888,32.32,33.296,5,3,5,2,2,1,5,3.138,34.234,35.422,8,2,5,2,1,4,6,2.89,31.874,34.374,10,1,1,6,2,6,3.306,14.044,14.822,5,1,7,6,1,7,3.446,12.654,13.666,5,5,2,1,6,1,3.074,16.202,17.186,5,1,6,2,6,3,3.104,11.21,12.086,5,6,1,4,6,6,4.548,13.492,14.202,5,2,6,2,6,3,3.24,21.696,22.476,6,1,7,1,7,1,1.904,18.928,19.668,5,3,2,1,5,6,2.814,19.67,20.49,7,5,3,4,5,2,3.122,15.376,16.102,6,4,5,6,3,3,6.534,23.11,28.744,5,5,6,4,2,5,4.666,17.45,18.33,7,,89c3f90eccfff1b0,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:21,4/17/18 9:29,0,6753992d200c4817,100,490,1,4/17/18 9:29,R_3n8U0WVCCSUGX2c,,,,,,,anonymous,EN,0,0,44.252,0,2,22,1,4,1,4,1,99,5,6,6,5,5,2.548,6.212,6.843,6,5,6,1,6,2,5,1.463,13.052,14.337,9,5,6,6,7,6,5,198.891,203.321,204.204,7,6,5,6,5,5,1.181,3.711,4.849,5,6,6,7,2,6,0.841,4.661,7.205,6,6,5,5,6,3,1.106,5.364,6.781,6,1,7,1,7,3,5.473,23.917,25.88,10,7,1,6,5,6,1.188,7.498,8.478,6,6,6,7,7,5,0.708,3.219,3.918,5,6,5,6,5,5,0.654,3.765,5.481,5,6,6,6,6,6,0.762,4.817,5.7,6,5,5,6,6,3,0.736,62.295,62.899,9,5,6,6,2,6,0.696,6.097,8.697,6,6,6,6,5,5,0.767,5.534,6.769,7,no,27c12ca8aab9d68c,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,FALSE
4/17/18 9:19,4/17/18 9:29,0,d4837eb12cf82c03,100,576,1,4/17/18 9:29,R_ONk0pWBMaFsDFsd,,,,,,,anonymous,EN,0,0,17.3,0,2,29,1,4,1,1,2,20,6,6,6,6,5,72.475,89.231,90.481,5,5,5,6,2,1,3,3.367,26.605,27.633,7,6,6,6,5,3,5,14.301,38.115,39.235,10,3,5,6,3,5,8.852,35.637,36.768,5,2,6,7,2,7,5.22,18.976,20.402,5,6,3,3,7,1,2.953,26.829,27.832,5,1,5,4,5,3,4.484,32.038,33.533,5,6,2,1,7,6,3.193,17.553,18.936,5,5,6,3,5,3,4.005,23.212,24.405,5,1,6,1,6,1,7.241,26.07,27.404,6,6,2,3,5,5,6.271,29.6,31.237,7,3,5,3,3,5,5.605,21.995,23.153,6,3,3,3,5,5,4.997,23.054,24.123,6,2,5,2,5,5,4.878,24.311,25.887,5,,e3be1ac434c36d95,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:13,4/17/18 9:29,0,2c5ee966115f2ab0,100,920,1,4/17/18 9:29,R_x3FYHtQigbPXk0p,,,,,,,anonymous,EN,0,0,22.808,0,2,38,1,4,1,6,1,74,5,4,5,5,5,3.228,116.196,116.956,16,6,5,3,6,2,3,7.822,48.875,50.047,16,5,6,5,4,1,5,5.155,45.251,46.063,17,3,5,7,2,6,5.241,41.071,41.865,14,2,6,6,1,7,4.55,71.691,72.516,13,6,3,2,7,1,3.991,150.03,150.88,27,2,7,6,6,3,4.44,22.799,23.575,13,4,1,4,6,6,30.372,53.95,55.005,14,4,6,3,5,3,8.723,74.547,75.398,13,7,7,1,7,1,4.014,23.356,24.1,12,7,7,3,6,6,9.114,48.597,49.494,18,6,3,6,6,3,13.241,42.673,43.488,13,2,6,6,5,3,5.832,30.609,31.307,13,6,5,5,5,6,11.281,39.133,40.181,14,,dbdb5448f43deee7,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:10,4/17/18 9:29,0,a89cab5d6edacd3e,100,1130,1,4/17/18 9:29,R_1opdg3chLeesOSF,,,,,,,anonymous,EN,0,0,13.035,0,2,38,2,6,4,3,1,58,7,4,4,5,5,24.881,53.816,54.823,5,2,5,3,2,3,3,3.659,33.155,34.186,6,4,4,4,4,4,5,24.314,55.026,56.235,8,2,5,5,3,5,9.374,37.716,38.045,7,5,5,5,3,5,7.723,24.706,25.677,5,7,3,3,6,1,7.31,35.07,36.178,5,3,4,4,5,3,4.371,25.532,27.045,5,6,2,3,5,6,8.672,42.36,44.051,7,5,5,5,3,5,3.141,24.219,25.233,5,2,6,4,6,2,8.768,39.767,40.805,5,4,4,3,4,5,19.851,42.883,43.916,5,4,5,4,5,3,12.424,34.656,34.929,6,5,5,4,5,5,6.651,26.602,27.774,5,5,5,5,3,4,15.666,40.739,41.695,6,,c08da14eecd2994e,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:13,4/17/18 9:29,0,a3a1b0b03c3f6e60,100,948,1,4/17/18 9:29,R_cNtcewlhYB3Jmut,,,,,,,anonymous,EN,0,0,16.7,0,2,27,5,4,1,6,9,50,2,3,5,6,5,20.686,68.816,70.282,6,6,6,4,2,1,2,4.824,25.488,26.142,7,6,5,4,3,1,6,4.892,52.308,52.852,14,2,2,7,3,6,5.012,52.458,53.828,9,3,5,7,1,6,8.004,34.468,34.784,8,4,4,3,5,1,2.278,31.278,32.36,6,4,3,4,2,3,3.942,20.23,20.924,5,1,5,5,5,6,3.42,26.108,27.008,9,5,2,3,3,6,3.944,33.354,34.568,9,2,6,7,6,3,2.614,27.95,380.308,8,4,2,3,4,5,19.212,47.724,48.688,6,7,1,6,7,1,3.694,22.2,23.198,6,7,7,7,1,2,20.238,45.518,46.286,5,7,6,6,2,1,4.18,22.558,23.638,6,,5cf925a8ace59410,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:13,4/17/18 9:29,0,eca00e2467c8b056,100,986,1,4/17/18 9:29,R_2SCCre0xW9O65tv,,,,,,,anonymous,EN,0,0,6.724,0,2,21,1,2,1,2,10,33,6,5,5,6,5,71.033,88.845,89.724,5,3,7,3,1,1,6,23.759,154.653,155.991,6,5,7,2,2,1,7,13.058,29.897,30.932,6,1,3,6,5,2,62.686,184.842,185.863,5,2,6,5,2,6,16.449,26.503,26.855,6,7,1,1,7,1,2.458,17.856,18.653,5,1,5,1,7,3,2.943,15.112,16.22,5,6,1,1,7,6,94.942,162.627,163.857,5,1,6,1,5,1,5.313,20.828,21.676,5,1,7,1,7,1,3.301,13.02,14.037,5,5,3,1,7,6,42.602,132.36,133.474,5,6,2,2,5,2,3.067,15.189,16.162,5,6,6,3,2,2,5.434,16.821,17.679,5,3,4,3,2,6,6.138,21.091,22.312,5,,68618a3a34869572,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:14,4/17/18 9:29,0,9d64fbd5a0a9a0b7,100,873,1,4/17/18 9:29,R_277Eeco6vQetOYm,,,,,,,anonymous,EN,27.445,38.361,40.24,6,2,42,1,2,5,5,1,79,6,6,5,7,5,39.905,58.832,59.992,7,7,4,7,7,1,1,4.771,76.725,77.681,11,7,1,7,2,1,2,8.366,107.839,109.507,10,4,4,4,2,5,38.243,56.301,57.562,6,5,4,5,5,4,5.543,25.019,25.943,8,1,6,6,3,1,22.196,63.751,64.486,6,5,1,6,3,3,7.423,19.828,21.013,5,2,6,7,1,6,6.702,19.095,21.936,5,6,4,5,1,6,35.468,54.521,58.525,7,5,4,6,3,4,87.426,100.434,101.228,5,7,7,5,2,2,42.799,60.959,62.185,5,3,4,5,6,4,5.397,27.129,28.256,7,5,5,4,4,5,6.897,20.696,22.215,5,6,6,7,6,6,8.778,24.583,25.396,7,,43d210e49035b851,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:15,4/17/18 9:29,0,13d039e5ad304708,100,843,1,4/17/18 9:29,R_1dbR8IfzNi0owUx,,,,,,,anonymous,EN,0,0,16.358,0,2,53,1,6,1,4,2,0,2,2,4,4,5,22.568,54.494,59.55,7,2,6,2,1,5,1,75.846,121.312,125.202,9,2,6,2,1,4,7,6.412,40.33,41.764,8,1,1,6,1,6,4.574,19.24,21.92,5,4,4,6,2,5,9.422,36.67,60.14,6,6,1,1,7,1,4.084,21.508,23.736,5,2,6,2,7,3,6.048,18.14,24.722,5,6,1,2,6,6,3.322,21.832,23.568,6,1,4,1,6,2,14.21,38.078,40.596,6,1,6,7,6,1,6.424,19.488,25.702,5,4,2,1,6,6,7.926,36.606,39.472,6,7,4,4,4,2,6.104,34.504,37.176,5,4,4,4,5,3,4.708,22.078,24.44,6,3,4,4,5,4,7.762,27.15,29.296,5,"No.  We delayed my daughter's vax's.  She got whopping cough vax right away (I worked with her MD to ensure that she got all protective vax's - as needed - so that she wouldn't get anything).  She didn't.

Also, we believe in home birth - but that's a personal decision.  You can't say what others should/should not do.  It was a good one for us.  Anyway, good luck with your work  ",2a432cd3b0d86d0e,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:23,4/17/18 9:29,0,b547f2d36e060c11,100,393,1,4/17/18 9:29,R_1mPH8uojbFBdjBq,,,,,,,anonymous,EN,0,0,11.556,0,2,27,1,4,1,3,2,31,5,5,2,3,5,2.835,19.361,20.482,8,7,3,7,5,3,2,7.404,36.838,37.644,8,4,5,4,5,4,5,2.019,13.048,14.017,11,2,2,6,2,6,3.632,20.803,21.782,8,7,7,7,1,7,3.293,13.009,14.753,5,5,5,5,5,3,2.483,26.188,27.083,11,5,3,5,3,3,2.319,14.576,15.549,5,5,5,5,3,6,3.223,14.528,15.829,7,5,3,5,5,5,6.589,21.391,22.801,7,4,4,4,4,4,3.524,9.283,10.771,6,6,5,1,5,6,4.146,20.349,21.589,8,5,3,5,5,3,3.927,13.028,14.799,6,3,7,7,1,1,5.227,17.064,19.345,8,5,5,3,3,3,6.074,24.1,24.934,6,,b0b8fb40d9eea5be,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,FALSE
4/17/18 9:17,4/17/18 9:29,0,96ccba3306d0ca93,100,725,1,4/17/18 9:29,R_3njvQNadl3tynOD,,,,,,,anonymous,EN,0,0,10.808,0,2,31,1,3,4,5,2,29,2,1,5,1,5,11.062,32.67,34.064,7,2,6,2,1,1,3,3.582,31.1,32.583,6,1,6,2,2,2,6,5.932,54.459,55.332,6,1,1,6,1,5,7.891,94.26,96.176,5,1,7,7,1,7,4.651,23.23,24.459,5,5,2,1,6,1,2.647,30.138,31.083,6,1,7,1,6,3,3.381,15.762,18.345,6,7,1,2,6,6,3.589,21.732,23.18,5,1,6,2,5,1,3.614,20.638,21.703,7,1,7,2,7,1,2.904,18.592,20.482,5,5,5,2,5,6,43.496,58.02,59.598,5,6,3,3,3,3,9.517,52.133,53.614,7,2,5,5,2,3,4.201,24.159,25.092,7,5,7,5,2,3,4.41,29.282,30.541,6,"Great survey, good pay and a great timer. Thank you. I strongly support vaccines as my nephew contacted whooping cough as a baby before he was able to get the vaccine (he was too young). He could of died due to people's stupidity against vaccination. ",60907c50797ec8d9,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:18,4/17/18 9:29,0,321b8d0dd11f02cc,100,658,1,4/17/18 9:29,R_3s6wMcuhjQYVb1p,,,,,,,anonymous,EN,0,0,12.054,0,1,38,1,3,2,2,10,44,5,2,3,2,5,3.462,81.532,81.986,7,3,6,4,2,2,5,5.414,33.706,35.902,6,5,4,3,3,4,6,7.614,52.202,55.462,6,1,1,6,5,4,5.654,28.782,31.886,5,2,7,6,1,6,5.906,25.61,26.684,5,6,4,2,6,1,6.536,41.812,42.866,7,4,4,4,5,3,6.67,30.282,34.414,5,4,2,6,3,6,7.174,27.34,30.438,6,5,4,5,3,4,8.308,38.466,39.764,6,3,6,2,6,1,7.118,27.808,28.876,5,4,3,3,5,6,9.056,41.856,43.046,6,6,4,5,4,4,9.644,40.308,48.772,5,3,3,5,4,5,3.822,29.41,31.926,6,5,7,3,4,5,8.75,27.894,29.166,5,,9dd61653c76d9c8e,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:17,4/17/18 9:29,0,42ade642504164b2,100,728,1,4/17/18 9:29,R_30f7kGpA6O3MEhG,,,,,,,anonymous,EN,0,0,7.01,0,1,25,1,4,1,3,2,44,4,4,5,5,5,3.277,47.746,49.036,5,1,5,5,1,2,4,6.349,48.113,49.011,9,6,7,1,1,7,7,19.291,41.26,44.413,7,1,1,7,1,5,8.143,29.634,31.942,6,1,7,7,1,7,5.834,41.261,43.487,5,7,4,1,7,1,14.371,59.129,60.122,5,1,7,1,7,3,11.022,22.532,35.72,5,7,1,1,7,6,3.726,24.032,29.47,5,1,7,1,5,2,12.468,52.823,54.367,10,1,7,3,7,1,3.286,26.171,28.944,6,4,1,1,7,7,8.08,66.008,66.964,5,4,4,1,5,4,7.218,34.486,35.267,7,7,6,6,4,4,4.588,23.178,24.035,8,4,5,1,5,5,3.751,69.6,70.087,9,no,88664c8e31fde3ca,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:21,4/17/18 9:29,0,4426c6ffdfb303b1,100,467,1,4/17/18 9:29,R_3R9fWYvoA7HBUdW,,,,,,,anonymous,EN,0,0,7.823,0,1,31,1,5,1,4,2,48,4,1,6,4,5,4.464,31.775,32.62,5,6,7,5,5,1,5,3.228,16.733,17.43,6,2,6,2,2,2,6,2.816,23.557,24.868,7,2,6,6,2,6,3.73,40.842,41.603,5,1,7,7,1,7,3.3,13.587,14.317,5,6,6,3,6,1,6.713,21.873,22.232,8,1,7,4,6,3,3.044,74.284,74.933,7,3,5,3,6,6,2.76,14.201,14.992,6,5,6,1,3,3,8.853,56.221,56.926,8,1,7,1,7,1,4.967,15.93,16.465,5,5,2,2,6,6,4.323,25.234,25.873,6,5,5,6,6,6,2.667,14.713,15.472,5,6,6,6,4,2,5.068,16.996,17.784,7,7,6,7,6,5,3.173,16.411,17.012,8,No comments.,98ae5e77928aa859,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:23,4/17/18 9:29,0,88678887bb7432b0,100,393,1,4/17/18 9:29,R_2uxo1i2L6xVCwOl,,,,,,,anonymous,EN,0,0,9.171,0,1,36,1,3,3,2,9,50,6,4,4,4,5,7.784,28.912,30.649,6,4,5,5,5,4,5,3.845,26.804,28.461,8,4,4,4,4,4,4,5.469,16.581,17.762,6,4,3,6,4,4,5.89,25.162,25.891,6,5,6,6,2,6,4.637,15.972,16.589,5,5,4,4,4,1,4.3,16.307,18.446,5,4,4,4,4,3,8.374,20.143,24.344,5,4,4,4,4,6,3.252,10.204,12.878,5,4,4,4,4,4,3.953,19.641,20.436,6,2,5,5,5,3,2.534,22.27,23.42,5,4,4,2,6,5,5.721,23.473,25.651,5,6,4,4,4,4,3.977,19.344,20.069,8,3,3,4,4,6,6.1,20.205,21.574,6,5,4,3,5,6,3.429,18.668,19.612,5,Have a nice day!,8a0f2992bc007733,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:19,4/17/18 9:29,0,86f25699120fd4d9,100,616,1,4/17/18 9:29,R_3iOVbgl3sEiY35w,,,,,,,anonymous,EN,0,0,11.615,0,1,50,1,6,1,5,9,50,3,4,4,4,5,11.094,49.006,51.971,6,3,6,2,2,1,5,7.266,39.995,41.025,7,1,3,1,1,5,7,5.032,43,45.205,6,1,1,7,1,7,5.821,39.621,40.61,5,2,6,6,2,6,6.562,23.585,24.697,5,7,1,1,7,1,9.891,32.586,33.261,5,1,6,3,6,3,15.28,35.688,37.393,5,5,3,5,6,6,8.071,24.778,29.565,5,5,3,3,3,5,8.033,35.152,38.163,6,1,7,5,7,1,3.428,33.085,35.113,5,1,1,1,6,6,5.37,26.123,29.673,5,6,2,6,6,2,15.924,42.276,43.564,6,6,6,6,2,2,4.464,24.802,25.767,5,5,5,5,5,5,31.825,48.64,50.155,5,,3b1478c0da4190d2,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:24,4/17/18 9:29,0,e93032927fe0d209,100,349,1,4/17/18 9:29,R_2pLUZr6UonuQVId,,,,,,,anonymous,EN,10.971,11.717,12.912,2,1,23,1,4,1,4,2,0,2,2,2,2,5,5.679,19.541,20.209,17,4,6,4,6,1,6,2.188,23.851,24.532,19,4,6,2,3,5,7,1.691,22.901,23.877,21,5,5,5,5,3,4.108,23.528,24.325,17,1,7,7,1,7,2.458,12.946,13.635,16,7,2,1,7,1,2.726,16.454,17.159,17,1,7,2,7,3,3.037,13.92,14.624,15,7,1,1,7,6,1.667,11.581,12.468,14,1,7,1,6,1,1.744,14.541,15.268,15,1,7,1,7,1,2.021,14.936,15.669,15,3,2,1,7,7,2.302,19.436,19.532,16,6,3,4,6,3,1.653,16.455,17.154,16,6,7,7,2,3,1.603,17.474,18.142,16,4,5,5,6,4,2.973,18.253,18.885,16,,86189dd7af742414,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:22,4/17/18 9:29,0,79b4897ec4d10592,100,474,1,4/17/18 9:29,R_1FxC8KBM84IvV3Q,,,,,,,anonymous,EN,0,0,8.189,0,2,33,1,2,2,3,11,49,2,4,3,4,5,6.197,32.501,33.536,5,5,4,5,5,1,5,5.423,29.238,31.168,7,5,4,3,2,2,6,8.659,33.686,34.792,6,3,1,5,1,3,4.595,23.947,25.221,5,6,6,5,2,6,5.256,18.426,20.531,5,6,3,2,5,1,4.059,23.189,25.067,5,2,5,2,5,3,4.927,17.215,17.563,6,4,2,2,4,6,4.039,22.122,22.503,8,2,6,2,5,2,7.219,24.952,26.221,6,2,7,2,6,1,6.236,30.348,31.847,7,5,5,1,4,7,8.034,35.024,35.717,5,3,4,4,5,3,11.488,28.009,29.043,5,3,5,5,5,4,4.344,21.218,22.187,6,5,6,5,2,6,7.363,27.999,28.858,5,,5d5f94e47e4df70c,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:15,4/17/18 9:30,0,c653239cced59b3c,100,871,1,4/17/18 9:30,R_yr74QdMPF2pragx,,,,,,,anonymous,EN,0,0,6.907,0,1,25,1,5,1,3,2,18,5,1,1,1,5,2.38,27.451,30.687,8,2,6,1,1,2,5,3.755,18.387,19.305,6,4,6,3,3,7,6,3.095,33.966,36.636,8,1,2,2,2,5,3.5,19.979,20.871,7,3,7,7,1,7,15.368,24.848,30.989,5,7,2,1,7,1,2.923,14.738,15.967,5,1,7,1,7,3,4.817,10.625,12.312,5,7,1,2,7,6,2.899,11.058,12.446,5,1,6,1,6,1,5.56,13.025,13.926,5,1,7,1,7,1,3.494,12.342,13.825,5,2,1,2,5,5,4.022,30.357,31.228,5,6,6,2,3,6,2.327,22.215,23.638,7,2,2,2,7,6,3.208,232.208,233.316,5,3,3,2,6,5,4.018,21.826,24.629,5,Thanks for the survey! Instructions were clear. I had no technical problems. ,6b00ce817eca6ffd,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:14,4/17/18 9:30,0,99f69d0d5ee51738,100,960,1,4/17/18 9:30,R_3JsJXFajdjalPlq,,,,,,,anonymous,EN,0,0,10.394,0,2,28,1,6,1,3,2,6,2,1,3,1,5,13.206,23.727,24.572,5,4,5,3,4,3,3,4.149,15.761,17.038,6,6,5,4,2,4,6,14.435,25.968,27.071,6,4,4,5,4,2,11.012,21.426,22.3,6,1,5,6,2,5,3.152,10.591,13.625,5,7,3,1,7,1,9.636,18.013,18.882,5,1,6,1,6,3,9.401,12.303,13.232,5,6,1,2,6,6,2.714,8.666,9.38,5,3,7,1,4,2,11.361,17.543,18.483,5,1,7,1,7,1,2.748,13.334,14.269,6,4,4,2,4,6,5.436,14.924,15.61,5,5,5,3,3,5,16.218,19.729,21.199,5,3,2,2,6,6,21.992,27.439,28.406,5,3,3,3,5,5,14.716,20.018,20.832,5,,70951e66debee316,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:19,4/17/18 9:30,0,1adf438b30ad1d53,100,655,1,4/17/18 9:30,R_1LqgV1fSqlGC5zj,,,,,,,anonymous,EN,0,0,12.511,0,2,38,1,3,2,4,9,0,5,2,2,2,5,10.249,34.009,59.698,5,5,5,5,3,2,2,10.697,37.489,39.895,6,5,2,6,3,2,6,4.538,35.528,38.688,6,2,2,6,2,5,7.851,24.262,28.117,5,2,6,6,2,6,8.353,24.017,26.726,5,6,3,2,6,1,5.626,27.386,30.331,5,2,6,3,6,3,3.398,19.794,22.958,5,6,2,2,5,6,4.302,28.383,32.044,5,2,6,2,5,2,4.242,27.051,30.742,5,2,6,2,7,1,4.04,21.671,26.394,5,5,5,2,3,5,5.459,32.762,35.22,5,6,2,2,6,2,6.49,30.39,47.712,5,6,5,5,3,3,4.537,27.939,31.021,6,5,6,3,6,5,11.893,32.623,35.214,6,,e2b1d77673dcc79b,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:17,4/17/18 9:30,0,07e994a77a751edd,100,742,1,4/17/18 9:30,R_577ANltvw0UIVk5,,,,,,,anonymous,EN,0,0,18.426,0,2,54,1,3,1,3,2,10,7,5,7,6,5,7.542,67.311,70.375,5,7,6,6,2,1,7,7.107,38.686,40.288,6,7,5,3,5,1,7,6.398,45.955,47.915,8,2,5,6,2,6,11.535,43.383,44.92,7,6,6,6,1,5,5.487,25.821,31.277,5,6,7,2,6,1,4.996,28.881,31.15,5,4,3,3,6,3,8.459,73.043,74.841,8,3,2,5,5,6,5.826,25.361,28.96,5,6,5,3,4,6,13.736,42.012,43.505,5,7,7,6,6,1,5.647,25.16,26.497,5,5,4,2,1,3,19.085,94.429,96.476,7,5,5,4,3,6,11.054,38.176,41.842,5,7,2,2,6,7,5.588,27.534,29.631,5,6,6,6,6,6,6.317,38.505,40.289,5,nope,29b39455c74d138d,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
