"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","hb_1","hb_2","hb_3","hb_4","check_5","hb_t_First.Click","hb_t_Last.Click","hb_t_Page.Submit","hb_t_Click.Count","nat_1","nat_2r","nat_3","nat_4","nat_5","nat_6r","nat_t_First.Click","nat_t_Last.Click","nat_t_Page.Submit","nat_t_Click.Count","medSkept_1","medSkept_2r","medSkept_3","medSkept_4","medSkept_5r","medSkept_6r","medSkept_t_First.Click","medSkept_t_Last.Click","medSkept_t_Page.Submit","medSkept_t_Click.Count","diseaseRare_1","diseaseRare_2","diseaseRare_3r","diseaseRare_4","diseaseRare_5r","diseaseRare_t_First.Click","diseaseRare_t_Last.Click","diseaseRare_t_Page.Submit","diseaseRare_t_Click.Count","diseaseSevere_1r","diseaseSevere_2","diseaseSevere_3","diseaseSevere_4r","diseaseSevere_5","diseaseSevere_t_First.Click","diseaseSevere_t_Last.Click","diseaseSevere_t_Page.Submit","diseaseSevere_t_Click.Count","vaccEff_1","vaccEff_2r","vaccEff_3r","vaccEff_4","vaccEff_t_First.Click","vaccEff_t_Last.Click","vaccEff_t_Page.Submit","vaccEff_t_Click.Count","vaccDanger_1","vaccDanger_2r","vaccDanger_3","vaccDanger_4r","check_3","vaccDanger_t_First.Click","vaccDanger_t_Last.Click","vaccDanger_t_Page.Submit","vaccDanger_t_Click.Count","vaccTox_1r","vaccTox_2","vaccTox_3","vaccTox_4r","vaccTox_t_First.Click","vaccTox_t_Last.Click","vaccTox_t_Page.Submit","vaccTox_t_Click.Count","vaccStrain_1","vaccStrain_2r","vaccStrain_3","vaccStrain_4r","vaccStrain_5","vaccStrain_t_First.Click","vaccStrain_t_Last.Click","vaccStrain_t_Page.Submit","vaccStrain_t_Click.Count","vaccIntent_1r","vaccIntent_2","vaccIntent_3r","vaccIntent_4","vaccIntent_5r","vaccIntent_t_First.Click","vaccIntent_t_Last.Click","vaccIntent_t_Page.Submit","vaccIntent_t_Click.Count","parentExpert_1","parentExpert_2","parentExpert_3","parentExpert_4r","parentExpert_5r","parentExpert_t_First.Click","parentExpert_t_Last.Click","parentExpert_t_Page.Submit","parentExpert_t_Click.Count","infantImmLimCap_1","infantImmLimCap_2r","infantImmLimCap_3","infantImmLimCap_4","infantImmLimCap_5r","infantImmLimCap_t_First.Click","infantImmLimCap_t_Last.Click","infantImmLimCap_t_Page.Submit","infantImmLimCap_t_Click.Count","infantImmWeak_1","infantImmWeak_2","infantImmWeak_3","infantImmWeak_4r","infantImmWeak_5r","infantImmWeak_t_First.Click","infantImmWeak_t_Last.Click","infantImmWeak_t_Page.Submit","infantImmWeak_t_Click.Count","overpar_1","overpar_2","overpar_3","overpar_4r","overpar_5r","overpar_t_First.Click","overpar_t_Last.Click","overpar_t_Page.Submit","overpar_t_Click.Count","sex","age","race","religion","educ","income","parent","expecting","children","youngest_child","refuse","return","comments","workerId","assignmentId","hitId","study_time","payment"
"453","2019-06-05 11:08:47","2019-06-05 11:17:31","0","d9d39b65d2c9c0b1","100","523","1","2019-06-05 11:17:31","R_3hFPTdYby3iBMtH","","","","",30.03,-98.11,"anonymous","EN","3","6","6","6","5","7.71","33.831","34.918","6","1","7","2","2","1","4","4.156","20.88","22.129","6","6","6","1","4","4","7","8.554","37.354","38.473","6","1","6","7","1","7","4.211","21.927","23.256","5","2","7","7","1","7","3.749","15.475","16.879","5","7","1","1","7","13.738","24.998","27.252","4","1","7","1","7","3","3.194","14.76","18.342","5","7","1","1","7","4.038","10.612","14.872","4","4","7","1","7","1","2.818","23.791","25.928","5","1","7","1","7","1","5.427","20.274","22.525","5","7","6","2","2","5","7.741","28.315","29.563","6","4","7","1","1","7","8.02","22.524","32.111","6","5","6","6","1","2","3.2","19.318","23.2","5","5","2","5","1","7","5.355","24.396","26.166","5","0","39","1","6","4","1","23","24","3","11","24","26","I'm glad to see there is research being done to collect information on general attitudes towards childhood vaccinations. Hopefully someday we can eradicate these terrible diseases, and not with elderberry syrup and hand washing.","1bab7caf7d8a5a55","3X3OR7WPZZ0G6H4VE0NWX69UPSKL8L","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"454","2019-06-05 11:06:01","2019-06-05 11:17:37","0","ff66294698885dc7","100","696","1","2019-06-05 11:17:37","R_3lduvLGZpnZCs5X","","","","",43.68,-70.47,"anonymous","EN","6","2","1","1","5","3.899","31.681","36.601","9","2","5","3","1","2","5","0.594","54.027","55.324","10","7","3","5","2","1","6","2.459","34.919","36.161","9","1","5","3","3","2","4.76","49.241","50.721","6","1","7","7","1","7","20.74","30.525","31.353","6","6","3","1","7","3.078","25.164","26.918","6","1","7","2","6","3","2.557","13.864","15.058","5","6","1","5","5","3.35","23.336","23.738","8","3","7","2","6","3","2.765","27.21","27.941","8","1","7","1","7","1","1.947","15.342","17.547","5","3","5","3","6","6","0.767","29.679","30.723","6","7","3","1","6","5","3.753","39.511","40.771","11","2","5","5","6","7","3.519","21.266","22.751","7","1","3","2","5","7","4.229","21.182","22.641","7","1","42","1","6","3","5","24","24","","","","26","No additional comments","c61c971b8a8f8781","3TR2532VIPUN7DX7I0ELXD0BF8LJ6R","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"455","2019-06-05 11:05:18","2019-06-05 11:17:47","0","dc042340a4623227","100","748","1","2019-06-05 11:17:47","R_3dLLuOu8F9QMjnK","","","","",33.43,-111.93,"anonymous","EN","5","4","6","5","5","4.74","46.162","47.445","5","5","5","6","2","3","4","27.16","63.039","64.315","7","5","5","5","4","3","6","47.738","91.556","93.328","6","1","5","5","4","5","14.379","34.671","36.419","5","2","6","6","2","5","6.771","33.904","35.207","5","5","4","2","6","13.383","33.794","35.176","4","2","5","3","6","3","9.965","33.023","34.37","5","7","1","1","7","7.783","23.79","25.777","4","5","4","2","6","2","17.154","47.44","48.722","5","2","7","5","7","2","6.026","34.727","35.979","5","6","4","5","5","6","8.345","43.54","44.951","5","4","6","2","4","5","10.558","37.226","38.67","5","2","5","5","5","5","9.295","27.733","29.697","5","6","6","4","4","5","17.447","42.451","42.983","6","1","63","1","1","4","1","23","24","3","23","24","26","no problems","789239b89a4462b7","3X87C8JFV6B9GYZHK31XVJ8PBSCQSD","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"456","2019-06-05 11:03:34","2019-06-05 11:17:54","0","c4d7dbe47b66403c","100","859","1","2019-06-05 11:17:54","R_2dFwEfwNPcUM5QS","","","","",28.03,-82.78,"anonymous","EN","6","5","5","5","5","8.113","28.12","29.107","5","7","1","7","4","4","1","4.846","28.452","29.466","6","7","4","5","6","1","4","6.726","291.372","292.421","8","4","4","4","6","2","4.733","37.769","38.62","5","2","6","6","2","7","6.349","21.327","22.212","5","4","7","4","3","4.308","20.497","23.278","4","7","1","6","3","3","4.701","21.354","23.223","5","1","5","6","1","26.723","41.32","43.672","4","5","3","4","5","6","97.685","129.451","132.662","7","5","4","6","4","4","4.095","20.943","22.145","5","5","5","5","3","4","6.254","27.091","28.267","5","6","5","6","6","5","11.533","25.961","26.965","5","7","6","6","4","4","2.995","15.031","16.026","5","7","7","7","4","4","8.892","30.303","31.379","5","1","38","1","1","6","3","23","23","2","18","23","26","Wish you much success in your research and look forward to participating in part 2. ","66eabc58d2814a0b","3PPTZCWALQK6HALVFVV5RC5SY7BZQQ","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"457","2019-06-05 11:10:35","2019-06-05 11:17:59","0","71fdab75b0a6427b","100","443","1","2019-06-05 11:17:59","R_2w0loXpJ4mqGpSi","","","","",41.5,-81.47,"anonymous","EN","6","4","6","4","5","2.631","33.314","34.083","11","3","6","4","1","1","6","1.076","27.546","28.286","13","5","6","3","3","1","7","2.661","29.032","29.895","14","1","1","7","1","6","1.185","18.3","19.197","11","1","6","6","1","6","1.05","15.699","16.649","11","7","1","1","7","1.33","15.097","15.931","9","2","6","2","6","3","1.263","17.095","17.882","10","5","4","3","4","1.193","20.944","20.995","11","2","6","2","5","2","1.812","22.929","23.843","11","2","7","4","7","1","1.796","20.886","21.705","11","4","1","1","4","7","2.365","37.496","38.493","16","6","2","4","4","1","1.18","35.948","36.855","12","2","4","2","4","4","3.566","25.452","26.399","16","6","7","1","6","7","1.484","28.921","29.764","11","0","41","1","1","2","6","23","24","2","23","24","26","None","78cee3b274bab751","3YZ8UPK3VTML1AH24QV2QF1WSAZCUD","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"458","2019-06-05 11:10:18","2019-06-05 11:18:00","0","2d541d26e34fd9e5","100","462","1","2019-06-05 11:18:01","R_26lu71WwyZBiAdr","","","","",44.85,-123.19,"anonymous","EN","6","3","4","5","5","7.638","56.682","58.186","9","3","6","5","4","1","3","0.782","29.29","30.24","8","5","7","6","2","1","7","0.64","28.973","29.953","8","2","2","7","2","6","0.684","22.28","22.9","7","1","7","6","1","7","0.506","14.183","15.126","6","7","1","1","7","0.903","19.384","20.805","6","1","5","4","7","3","0.643","16.413","17.131","7","6","1","1","6","0.593","25.436","26.308","5","3","5","3","5","3","0.895","22.523","23.417","6","1","7","2","7","1","2.226","15.714","16.513","6","5","5","3","5","6","1.103","33.942","34.48","9","7","2","6","6","3","0.551","20.599","21.932","7","5","6","7","3","4","0.718","19.047","19.973","6","5","5","5","2","5","0.868","24.521","25.366","9","1","36","1","6","2","2","24","24","","","","26","Feel free to contact me for any future surveys or studies I may qualify for! Thank you very much for your time and have a nice day! :)","1ef0cc06b7c690f7","3CFJTT4SXTQAG2R6JSYDRQL7X4LI7I","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"459","2019-06-05 11:11:30","2019-06-05 11:18:03","0","b7b83ffb21fc0265","100","392","1","2019-06-05 11:18:03","R_25Gzvp4pazelr9f","","","","",39.83,-86.09,"anonymous","EN","6","4","6","5","5","4.366","21.89","22.561","5","5","4","6","5","2","3","4.059","21.451","22.235","6","7","2","4","4","1","2","5.138","25.003","25.653","6","2","2","7","3","4","3.672","16.179","17.125","5","3","7","7","2","7","4.515","15.636","16.916","5","7","5","3","5","4.624","15.103","15.863","4","4","4","5","5","3","3.694","14.963","15.688","5","3","4","5","5","3.35","14.087","14.826","4","4","4","4","5","3","28.652","45.445","46.176","5","2","6","3","5","1","3.039","20.341","21","6","6","5","5","4","3","4.268","21.614","22.794","5","5","3","5","6","3","4.686","17.715","18.443","5","5","6","5","2","3","3.654","16.102","16.848","5","5","6","4","3","7","35.034","55.623","56.101","5","1","30","1","6","4","3","24","24","","","","26","","95dafe37e2390087","3WMINLGALB31M134YLEBQEP2L78CA2","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"460","2019-06-05 11:03:06","2019-06-05 11:18:13","0","a5713ef00e66261b","100","906","1","2019-06-05 11:18:13","R_PI1WNzhxwhg0jjr","","","","",41.01,-76.44,"anonymous","EN","5","5","4","5","5","28.468","60.116","62.336","6","7","3","7","5","5","1","7.614","50.356","52.084","10","7","2","6","5","1","5","14.782","71.42","73.594","9","3","3","6","2","6","9.252","49.808","52.24","6","3","7","6","2","6","4.506","35.318","37.37","8","6","4","5","6","7.762","64.482","66.694","9","7","1","7","1","2","4.868","31.486","33.448","7","1","7","7","1","5.336","26.748","28.872","5","7","4","7","7","7","4.674","35.008","36.562","8","5","4","7","3","3","6.288","63.1","65.012","6","5","5","6","5","5","12.02","36.416","38.62","6","5","5","6","4","5","11.196","38.12","40.35","6","7","3","6","2","5","24.128","133.218","135.356","9","7","5","7","2","1","8.36","31.416","33.068","6","0","49","1","1","2","2","23","24","5","23","24","26","My daughter has autism I believe from vac.","3bdcd02a5e1667be","3FK0YFF9PZGHDYC20X0CCTR4ROKVVG","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"461","2019-06-05 11:13:04","2019-06-05 11:18:20","0","b255ae104b92637d","100","316","1","2019-06-05 11:18:21","R_5nFE867ktCIt8Zz","","","","",41.58,-83.66,"anonymous","EN","6","4","5","4","5","2.357","20.781","21.244","6","3","6","4","1","1","6","6.187","19.794","20.33","9","7","6","4","4","4","6","5.747","25.059","25.602","8","1","5","6","4","6","3.429","16.493","17.035","6","4","7","7","1","7","3.174","13.19","13.902","11","7","5","1","7","2.818","18.21","18.882","5","1","4","1","7","3","3.414","10.894","11.716","6","6","1","1","7","4.451","19.539","20.499","9","1","7","1","7","2","2.679","17.007","18.142","11","1","7","4","7","1","2.896","17.632","18.383","7","4","2","2","6","7","3.889","20.129","20.657","6","6","3","4","2","4","3.714","14.65","15.172","6","4","4","6","4","5","2.891","14.107","14.675","5","4","6","5","5","3","3.815","18.959","19.534","8","1","28","1","6","6","5","24","23","","","","26","","56e7ba93f1fd09d5","33LKR6A5KEKMEUSFOOG84NW35ZXT19","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"462","2019-06-05 11:06:31","2019-06-05 11:18:25","0","601ef0aa620667fb","100","713","1","2019-06-05 11:18:26","R_cXQWJEPj2Kdi8jD","","","","",40.09,-74.12,"anonymous","EN","3","2","3","5","5","5.654","28.341","30.67","5","3","6","2","2","1","3","4.156","26.22","28.123","8","6","7","2","2","7","7","6.003","30.563","31.931","8","1","1","7","3","5","4.109","26.525","27.877","6","1","7","7","1","7","188.887","199.095","200.467","5","7","2","1","7","3.633","14.425","15.833","4","1","5","2","7","3","2.649","21.761","22.97","5","6","2","2","6","2.795","16.771","18.834","4","1","6","1","6","2","9.048","36.959","40.398","5","1","7","5","7","1","5.159","20.887","22.948","5","4","3","2","5","7","5.048","21.448","23.935","6","5","5","2","2","5","5.065","21.473","26.346","5","5","3","3","4","3","5.157","21.221","116.398","5","5","6","3","5","6","10.641","26.929","29.32","6","1","38","1","7","3","3","24","23","","","","26","It was very interesting thank you!","fdd54b4c4045ba54","34Z02EIMISDM757XS5C8QIDT07U0TG","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"463","2019-06-05 11:07:47","2019-06-05 11:18:30","0","0cfaa16c44d89875","100","643","1","2019-06-05 11:18:31","R_3kce9bkdCPK2v3S","","","","",35,-82.43,"anonymous","EN","6","3","5","6","5","8.306","32.999","34.84","7","4","5","3","3","2","3","2.745","18.522","19.9","6","5","7","6","5","2","6","2.519","31.501","33.191","10","5","3","7","2","5","8.4","43.689","50.701","7","3","6","6","3","6","1.68","102.744","103.848","8","7","4","2","6","6.412","20.832","22.476","5","2","3","4","6","3","3.248","16.963","18.3","8","3","2","4","5","2.302","11.088","12.184","4","7","5","6","5","6","2.393","60.646","63.092","7","3","6","5","5","1","9.99","37.638","57.693","8","7","6","3","5","6","2.354","23.611","24.807","9","5","4","3","3","5","25.209","62.04","64.228","5","6","3","6","5","4","2.551","15.349","16.709","7","5","6","3","5","6","7.648","23.696","25.162","6","0","33","1","1","6","4","24","24","","","","26","I enjoyed doing this survey!","b539efcea85e78d0","3MD9PLUKKIELED83Z33ONIANTWQZN5","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"464","2019-06-05 11:07:32","2019-06-05 11:18:32","0","57337937bf0cf611","100","659","1","2019-06-05 11:18:33","R_1n0zPx4QSLRzSxK","","","","",36.94,-86.45,"anonymous","EN","4","5","6","5","5","11.33","42.064","43.261","6","5","4","5","4","2","4","7.545","32.555","33.784","7","4","5","3","4","4","5","26.01","64.476","65.501","7","2","4","3","2","5","7.624","36.017","37.055","6","3","5","6","1","6","5.14","30.748","31.751","6","6","3","4","5","8.874","28.931","30.154","4","2","4","3","5","3","3.647","24.5","25.5","6","5","4","4","5","7.447","21.365","22.848","4","2","6","2","5","4","5.22","37.356","38.392","6","2","6","5","6","2","4.561","29.501","30.858","5","5","5","5","5","6","6.331","43.454","44.552","6","5","3","5","5","3","4.603","28.654","29.855","7","6","5","6","4","3","4.227","27.061","28.4","5","6","6","5","4","5","7.829","37.69","38.7","7","0","33","1","1","2","5","23","24","2","7","24","26","no","da173d7de92b8639","39PAAFCODM02068DV20XBB3JU31TVV","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"465","2019-06-05 11:11:05","2019-06-05 11:18:33","0","6d4d0fbed894c144","100","447","1","2019-06-05 11:18:34","R_2dKDddwQDhuhp7F","","","","",37.45,-79.11,"anonymous","EN","6","1","6","2","5","8.418","30.017","31.901","8","6","2","5","5","4","3","6.602","21.913","23.284","6","7","5","5","6","5","5","6.047","33.049","34.013","7","2","4","6","3","2","5.99","33.101","37.338","12","1","7","7","2","7","4.149","14.392","15.6","5","7","2","2","7","7.896","20.223","20.275","7","4","4","3","6","3","2.025","22.079","23.168","5","5","1","3","4","4.458","14.933","15.92","4","2","5","1","5","3","3.1","21.917","23.198","6","1","7","2","7","1","4.775","18.64","18.692","8","4","5","2","4","6","6.15","25.458","26.588","6","6","1","7","7","1","3.091","27.591","30.262","14","6","5","5","5","3","1.949","25.3","27.395","10","6","5","2","5","1","3.395","20.182","21.37","5","1","44","1","1","3","5","23","24","2","15","24","26","My child has autism. Even if it was caused by a vaccine, which I doubt, better the autism than the disease. ","f234e3f4f588bc0d","3ZV9H2YQQD7AGEAO6XZ2F0IZ7DRW3S","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"466","2019-06-05 11:08:43","2019-06-05 11:18:36","0","7b6dd9d0e07e5e59","100","593","1","2019-06-05 11:18:37","R_2zdSxZwE0MPbAtY","","","","",31.58,-102.9,"anonymous","EN","7","3","4","6","5","4.203","34.392","39.747","9","3","5","5","2","1","3","2.353","87.221","88.067","13","7","6","5","3","6","7","6.841","35.089","35.724","13","1","4","7","3","7","4.505","18.864","20.862","12","1","6","6","2","7","3.55","15.584","16.146","6","7","2","1","7","6.04","14.905","15.582","5","1","6","2","7","3","2.183","19.299","20.722","9","7","1","3","6","4.394","13.459","14.087","6","1","7","2","6","2","3.683","17.547","18.375","6","1","7","1","7","1","4.39","14.691","15.01","7","2","3","3","6","6","19.427","80.125","81.212","10","7","5","2","5","2","11.583","41.492","42.41","14","5","7","7","2","5","2.094","13.469","14.835","10","7","6","6","4","2","2.982","47.005","48.097","7","0","39","2","1","2","2","23","24","3","22","24","26","","fc0eec47303f1661","3HRMW88U16QIUAHDJ8BW44I16ZS0M9","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"467","2019-06-05 11:01:43","2019-06-05 11:18:48","0","f0e0635c930b8afa","100","1024","1","2019-06-05 11:18:48","R_WebljBNryyaWlDb","","","","",37.05,-94.51,"anonymous","EN","7","7","6","6","5","0","0","8.569","0","7","7","6","6","6","7","0","0","6.172","0","6","6","7","7","7","5","0","0","8.045","0","6","6","7","7","7","0","0","7.881","0","7","6","6","5","7","0","0","6.938","0","6","7","5","7","0","0","7.162","0","6","5","7","6","3","6.584","16.619","22.21","5","6","7","7","6","0","0","6.374","0","7","7","5","6","6","0","0","7.727","0","7","7","7","6","6","0","0","16.366","0","5","7","6","7","6","0","0","13.361","0","6","5","5","7","7","0","0","8.427","0","6","5","6","7","7","0","0","10.38","0","6","7","7","6","7","0","0","7.272","0","1","41","3","1","6","4","23","23","2","12","24","26","Nothing, This is survey very nice.","a6b513d6c3ad9d32","3P59JYT76LKT3FAB7SGM9668X5AT2P","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"468","2019-06-05 11:10:00","2019-06-05 11:18:54","0","5a9b471bb5e728d3","100","534","1","2019-06-05 11:18:54","R_1FkSjpgRGEZPCOW","","","","",40.56,-76.93,"anonymous","EN","3","2","5","6","5","3.752","50.601","51.14","8","2","6","2","1","1","3","3.611","26.158","27.833","9","7","3","4","3","1","6","4.631","27.496","28.389","6","1","1","7","1","5","6.132","42.653","43.483","5","1","7","7","1","7","4.972","18.82","19.591","5","1","1","1","6","4.324","21.627","22.465","4","2","6","2","6","3","2.942","19.886","20.557","8","6","2","4","4","3.123","15.779","16.712","4","3","7","1","6","2","13.221","35.269","36.401","6","1","7","1","7","1","3.539","32.02","33.414","7","6","4","1","6","7","8.938","31.568","32.689","5","7","1","6","7","7","19.773","41.725","51.119","5","7","6","5","1","1","2.897","18.306","19.234","7","7","6","3","5","7","13.104","51.927","52.832","7","1","39","1","1","4","6","24","24","","","","26","","2a76fdd63a24ca73","3VE8AYVF8MXU6PUZSPKY2T4ASWUF86","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"469","2019-06-05 11:13:35","2019-06-05 11:18:56","0","a0eea7e49cd2db2a","100","321","1","2019-06-05 11:18:56","R_yWRIEpQ9ivzAuE9","","","","",37.77,-122.26,"anonymous","EN","5","2","4","4","5","6.386","20.851","21.739","5","5","6","3","3","1","7","2.142","17.174","18.118","6","4","6","5","3","2","7","8.916","26.076","26.931","6","3","3","6","2","5","2.799","19.176","20.239","8","2","6","6","1","6","3.418","17.002","17.732","5","7","3","1","7","3.982","13.238","15.152","5","2","6","4","6","3","2.717","12.925","14.468","6","6","2","3","6","2.776","12.388","13","6","3","7","3","5","3","2.148","15.789","16.933","5","2","7","3","7","1","4.618","14.978","16.93","6","3","1","2","5","6","2.45","20.739","21.81","8","3","6","3","2","6","3.868","17.851","19.867","5","3","2","6","6","7","3.689","21.833","23.295","8","5","5","2","5","7","2.992","19.328","22.658","7","0","43","1","1","3","5","24","24","","","","26","","e3dd4a3fa51f0aba","3GU1KF0O4I1PZ0H0940D5P8F289BPB","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"470","2019-06-05 11:00:06","2019-06-05 11:18:57","0","e68e539ba042f251","100","1131","1","2019-06-05 11:18:58","R_zdOKgjb6wRkXu4F","","","","",33.52,-84.36,"anonymous","EN","6","4","5","4","5","50.313","144.696","145.517","5","7","3","6","6","2","3","10.577","50.154","55.547","9","7","5","3","4","2","6","23.717","87.846","88.169","7","2","2","2","2","6","7.56","26.702","31.112","5","1","6","7","2","7","5.37","21.682","22.581","6","5","2","3","5","7.806","28.158","28.956","4","2","5","4","5","3","9.416","22.738","23.899","5","5","4","4","5","5.898","22.648","24.426","4","3","5","3","4","4","10.956","71.862","74.598","8","3","7","5","6","1","7.101","33.991","34.786","5","5","5","5","5","6","14.099","35.784","37.033","5","4","4","4","4","4","45.47","68.566","73.986","5","4","4","5","4","4","3.933","20.291","22.186","5","5","6","6","4","5","8.418","29.286","40.287","5","0","48","3","1","4","4","23","24","2","15","24","26","I think more research needs to be done using nature as the dominant source in medication. ","d929a068137a13c0","3PZDLQMM0TLCHY80L6LWKW649J72CC","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"471","2019-06-05 11:07:36","2019-06-05 11:19:00","0","827ecf723b8e86b1","100","683","1","2019-06-05 11:19:00","R_2EatVHBPKneLaDt","","","","",45.01,-93.34,"anonymous","EN","7","7","7","7","5","54.411","66.775","67.632","5","4","4","4","4","4","4","1.814","3.164","8.907","8","4","4","4","4","4","4","17.623","18.996","22.145","8","4","4","7","4","4","1.753","19.182","39.531","8","4","4","4","4","4","5.477","6.684","72.698","8","4","4","4","4","6.33","11.284","24.253","5","4","4","4","4","3","15.761","27.478","30.04","5","4","4","4","4","6.65","7.168","41.797","4","4","4","4","4","4","9.334","10.869","25.149","7","4","4","4","4","4","2.602","39.568","40.304","7","7","7","7","7","7","5.371","21.136","21.802","5","5","5","5","5","5","10.779","12.311","23.411","8","4","4","4","4","4","3.728","5.053","7.771","8","7","7","7","4","5","3.955","24.816","25.547","5","1","70","1","1","5","2","23","24","4","23","24","26","none","37c434ed0d3a8c28","3E7TUJ2EGCMXMAZD6BVMEPW00P09DI","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"472","2019-06-05 11:03:07","2019-06-05 11:19:00","0","8846882ee844b8a1","100","952","1","2019-06-05 11:19:02","R_3iyekJGSxvMKeTV","","","","",41.62,-86.25,"anonymous","EN","4","1","3","1","5","42.021","60.728","61.934","6","2","7","2","2","2","5","5.612","26.267","27.608","8","6","2","5","3","6","5","16.877","49.555","50.554","10","3","3","5","2","5","52.648","71.727","72.689","7","2","6","6","2","6","5.646","17.781","19.081","5","7","2","1","7","4.174","18.753","20.436","4","1","6","2","7","3","37.643","46.576","47.745","5","6","2","2","6","6.208","13.194","14.266","4","2","6","2","6","2","6.473","18.235","19.196","5","1","7","1","7","1","57.987","70.446","71.324","6","4","4","4","5","5","4.749","27.96","28.839","8","2","6","2","2","6","6.891","120.161","121.86","6","4","2","3","6","6","5.989","19.697","20.677","5","2","5","7","6","7","114.326","131.249","132.264","5","1","34","1","6","4","4","24","24","","","","26","","08be0960702cfebe","3DY4FPOOA1OPKRVLRDV2BW216I7RVJ","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"473","2019-06-05 11:11:23","2019-06-05 11:19:07","0","5f8cada4f6a42611","100","463","1","2019-06-05 11:19:07","R_1HosbnPKsJajPsq","","","","",37.99,-121.8,"anonymous","EN","3","4","1","1","5","8.201","30.577","31.276","5","4","4","4","4","1","3","2.427","28.475","29.124","7","6","5","4","4","3","5","7.802","40.274","41.438","7","1","1","7","1","6","2.75","24.254","25.175","5","1","7","7","1","7","2.706","14.074","14.94","5","4","1","2","5","4.309","19.597","21.231","4","4","4","4","6","3","4.079","22.918","25.415","7","4","1","4","4","3.29","14.337","17.471","4","3","4","4","5","4","14.257","33.225","34.238","5","1","7","2","6","1","27.173","42.398","43.215","5","1","2","1","7","6","6.253","21.629","22.24","6","5","3","4","4","4","5.302","23.509","24.35","5","3","4","5","1","4","2.656","22.455","26.457","5","4","7","1","4","7","5.544","29.873","35.833","7","1","50","7","1","3","2","24","24","","","","26","No.","deb8333f04e7423d","3B3WTRP3DB2AJ01X9MB5I65W3YD92B","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"474","2019-06-05 11:04:08","2019-06-05 11:19:10","0","67886ab2d0e4ee71","100","901","1","2019-06-05 11:19:11","R_2zBknbctL22B5q8","","","","",33.73,-84.42,"anonymous","EN","7","7","7","6","5","8.479","41.629","44.143","8","6","4","7","4","4","3","3.337","34.822","40.767","9","7","4","6","7","1","3","18.022","71.648","74.013","9","3","3","6","2","5","10.98","34.994","36.873","7","4","6","5","1","7","1.977","39.225","40.74","14","4","6","6","4","4.681","40.077","41.934","11","4","2","4","3","3","6.731","39.783","51.459","9","4","4","5","3","4.442","45.322","46.652","17","5","4","6","3","4","10.064","55.171","63.681","8","5","3","6","3","5","4.69","62.302","63.862","21","5","5","4","3","5","5.374","51.932","55.533","12","4","2","4","7","4","6.78","56.882","58.457","28","7","6","6","3","4","5.963","62.185","66.418","12","7","7","7","4","2","11.183","32.295","35.606","11","1","47","3","6","3","2","24","24","","","","26","None","6063ebed13f71773","3EFE17QCRC5W350E1DE3M5GOK5GSHJ","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
