"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","hb_1","hb_2","hb_3","hb_4","check_5","hb_t_First.Click","hb_t_Last.Click","hb_t_Page.Submit","hb_t_Click.Count","nat_1","nat_2r","nat_3","nat_4","nat_5","nat_6r","nat_t_First.Click","nat_t_Last.Click","nat_t_Page.Submit","nat_t_Click.Count","medSkept_1","medSkept_2r","medSkept_3","medSkept_4","medSkept_5r","medSkept_6r","medSkept_t_First.Click","medSkept_t_Last.Click","medSkept_t_Page.Submit","medSkept_t_Click.Count","diseaseRare_1","diseaseRare_2","diseaseRare_3r","diseaseRare_4","diseaseRare_5r","diseaseRare_t_First.Click","diseaseRare_t_Last.Click","diseaseRare_t_Page.Submit","diseaseRare_t_Click.Count","diseaseSevere_1r","diseaseSevere_2","diseaseSevere_3","diseaseSevere_4r","diseaseSevere_5","diseaseSevere_t_First.Click","diseaseSevere_t_Last.Click","diseaseSevere_t_Page.Submit","diseaseSevere_t_Click.Count","vaccEff_1","vaccEff_2r","vaccEff_3r","vaccEff_4","vaccEff_t_First.Click","vaccEff_t_Last.Click","vaccEff_t_Page.Submit","vaccEff_t_Click.Count","vaccDanger_1","vaccDanger_2r","vaccDanger_3","vaccDanger_4r","check_3","vaccDanger_t_First.Click","vaccDanger_t_Last.Click","vaccDanger_t_Page.Submit","vaccDanger_t_Click.Count","vaccTox_1r","vaccTox_2","vaccTox_3","vaccTox_4r","vaccTox_t_First.Click","vaccTox_t_Last.Click","vaccTox_t_Page.Submit","vaccTox_t_Click.Count","vaccStrain_1","vaccStrain_2r","vaccStrain_3","vaccStrain_4r","vaccStrain_5","vaccStrain_t_First.Click","vaccStrain_t_Last.Click","vaccStrain_t_Page.Submit","vaccStrain_t_Click.Count","vaccIntent_1r","vaccIntent_2","vaccIntent_3r","vaccIntent_4","vaccIntent_5r","vaccIntent_t_First.Click","vaccIntent_t_Last.Click","vaccIntent_t_Page.Submit","vaccIntent_t_Click.Count","parentExpert_1","parentExpert_2","parentExpert_3","parentExpert_4r","parentExpert_5r","parentExpert_t_First.Click","parentExpert_t_Last.Click","parentExpert_t_Page.Submit","parentExpert_t_Click.Count","infantImmLimCap_1","infantImmLimCap_2r","infantImmLimCap_3","infantImmLimCap_4","infantImmLimCap_5r","infantImmLimCap_t_First.Click","infantImmLimCap_t_Last.Click","infantImmLimCap_t_Page.Submit","infantImmLimCap_t_Click.Count","infantImmWeak_1","infantImmWeak_2","infantImmWeak_3","infantImmWeak_4r","infantImmWeak_5r","infantImmWeak_t_First.Click","infantImmWeak_t_Last.Click","infantImmWeak_t_Page.Submit","infantImmWeak_t_Click.Count","overpar_1","overpar_2","overpar_3","overpar_4r","overpar_5r","overpar_t_First.Click","overpar_t_Last.Click","overpar_t_Page.Submit","overpar_t_Click.Count","sex","age","race","religion","educ","income","parent","expecting","children","youngest_child","refuse","return","comments","workerId","assignmentId","hitId","study_time","payment"
"2019-04-03 10:13:01","2019-04-03 10:18:24","0","706d57d5b3f9c2b6","100","322","1","2019-04-03 10:18:24","R_1nNrbxQOmXpm9HR","","","","",27.82,-82.63,"anonymous","EN","3","4","4","2","5","5.126","33.999","34.804","6","4","4","7","4","4","1","3.863","16.39","17.739","7","7","1","7","7","1","1","2.058","16.499","18.864","6","2","2","4","2","5","4.487","21.192","21.942","5","2","6","6","1","6","2.287","12.847","13.726","6","5","6","2","2","7.551","25.705","27.044","9","5","2","5","3","3","1.406","10.67","11.78","5","2","5","6","2","2.64","9.336","10.109","4","6","2","5","2","6","4.674","19.569","20.303","7","4","5","7","4","2","2.987","16.107","17.167","5","7","4","4","2","5","2.063","19.055","19.878","6","5","2","4","6","2","2.731","13.707","14.69","6","2","6","6","2","2","3.796","12.325","13.29","6","4","4","4","5","5","3.84","21.728","26.076","7","0","37","1","6","4","6","23","24","3","7","23","26","","afc61923ce290c74","36NEMU28XFDB20IYCF4HBZR5RGKWMS","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:09:03","2019-04-03 10:18:25","0","ee49c432e73b612f","100","562","1","2019-04-03 10:18:26","R_3hEp3xbknoXHOms","","","","",42.43,-71.46,"anonymous","EN","7","5","5","5","5","3.43","46.658","48.459","5","2","5","2","2","1","5","2.595","24.154","26.281","6","3","7","1","2","1","7","3.568","34.508","35.638","9","1","1","1","3","5","9.981","32.891","33.995","5","1","7","7","1","7","3.606","13.753","15.508","5","6","3","2","6","3.519","22.261","23.532","4","2","4","4","6","3","2.081","21.913","22.686","6","5","2","3","6","5.259","19.314","20.286","5","4","4","4","4","4","19.927","84.167","86.744","18","2","7","1","7","1","1.603","25.477","27.701","5","5","5","3","5","5","5.208","45.878","46.688","8","7","1","1","7","1","3.477","24.631","25.98","5","7","7","7","1","1","2.08","29.167","31.19","5","7","7","4","1","5","2.938","33.31","37.529","6","0","41","5","1","4","6","23","24","3","4","24","26","","2e3c35a25a4db0bf","3IXEICO792JHLGTCUUSPZJNKXMMT6O","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:13:53","2019-04-03 10:18:34","0","3d7acb6975df8e80","100","281","1","2019-04-03 10:18:35","R_3KZxbgEkq0PA0ZY","","","","",38.96,-77.23,"anonymous","EN","4","5","3","3","5","1.31","80.216","80.961","6","3","4","2","3","4","2","3.148","5.63","6.449","6","4","3","3","3","2","3","3.399","10.279","11.005","8","3","4","3","2","4","3.186","5.664","7.488","6","6","6","6","2","6","1.897","8.927","9.411","5","6","6","2","6","3.002","10.434","11.101","4","1","6","2","6","3","3.552","12.818","13.648","6","6","1","2","6","5.892","12.44","13.042","5","3","3","5","5","4","0.945","3.309","4.694","7","2","7","2","6","2","3.806","19.089","19.715","6","4","1","1","5","6","5.715","14.029","14.615","6","4","5","3","5","2","2.799","5.247","6.563","5","4","4","3","5","5","1.864","4.751","5.785","5","5","4","4","3","4","1.801","3.639","4.493","5","1","31","1","3","4","5","23","23","2","7","24","26","none","4ae26ef3fcd54198","323Q6SJS8IGNZ0VSVTE4F6X9FRWHF7","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:02:47","2019-04-03 10:18:35","0","cc2bcca67a9b5475","100","948","1","2019-04-03 10:18:35","R_vrdcIx7C5yfMYoN","","","","",37.75,-97.82,"anonymous","EN","4","4","5","4","5","47.224","60.018","61.269","5","4","5","5","3","4","4","26.254","46.942","47.974","7","5","5","4","4","4","7","30.205","47.479","48.479","6","3","4","5","5","3","17.077","29.876","30.667","5","3","6","4","1","6","19.814","30.672","31.944","5","7","4","2","7","105.831","115.073","116.189","4","4","6","2","7","3","45.671","56.485","57.547","5","4","3","4","5","35.083","44.145","45.051","4","4","4","3","4","4","33.421","45.393","46.688","5","6","7","4","7","1","52.029","64.069","65.069","5","6","4","5","5","6","69.378","83.854","85.156","5","7","4","4","5","2","22.002","35.012","35.724","5","7","6","6","3","4","19.303","30.118","31.101","5","2","4","3","6","7","30.697","43.712","45.273","5","0","40","1","1","2","3","23","24","4","14","24","26","no","0cd2f4e9713c77f8","3EFVCAY5L39ABRGVBFBJHRW25FJJ8T","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:12:42","2019-04-03 10:18:46","0","996eac8bd0b6df59","100","364","1","2019-04-03 10:18:47","R_3J2wfHX9eQJ0foB","","","","",30.03,-95.26,"anonymous","EN","5","5","5","4","5","1.681","16.364","18.499","5","5","4","2","3","2","3","3.088","19.287","19.989","8","5","4","5","6","2","4","5.063","45.406","47.254","9","3","5","4","2","4","2.21","16.029","16.696","6","4","6","6","2","6","3.336","11.805","12.345","6","6","5","2","6","5.053","17.198","17.536","6","4","2","4","3","3","2.747","12.376","13.059","7","4","4","5","3","3.309","9.652","10.387","6","5","4","3","3","6","2.655","20.027","21.971","10","3","6","5","6","2","51.88","71.359","72.068","7","4","5","5","5","5","3.673","16.781","17.854","7","5","2","5","5","2","2.399","11.327","12.018","5","5","5","4","2","4","6.293","19.76","20.355","6","6","5","5","4","5","4.071","17.404","17.983","5","1","24","1","6","3","1","24","24","","","","26","","67cac6e9da4bb9e1","3ZV9H2YQQD7AGEAO6XZ2F0IZRP3W3C","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:09:55","2019-04-03 10:18:47","0","23ab794b3d5ea67b","100","532","1","2019-04-03 10:18:48","R_214fTe46yHMZq0Y","","","","",35.76,-78.71,"anonymous","EN","5","4","3","1","5","9.371","43.65","44.813","6","5","5","2","4","1","3","4.082","36.765","37.763","8","4","5","4","5","5","5","3.832","31.687","33.86","6","2","5","5","4","5","23.3","41.636","42.484","5","2","6","6","2","6","19.822","38.826","39.837","5","6","3","2","6","6.6","18.33","19.079","4","2","5","6","6","3","6.936","24.12","25.671","6","4","2","5","4","3.303","15.463","16.259","4","4","7","4","3","5","11.617","35.575","36.483","5","1","7","6","6","1","10.176","26.505","27.479","5","1","2","1","6","5","8.236","28.208","29.183","5","4","5","3","3","5","4.574","21.555","22.319","5","5","3","5","5","4","5.364","18.266","19.142","6","3","5","3","5","6","20.401","41.583","42.376","5","1","45","1","6","4","5","23","24","5","6","23","26","No.  Very interesting study.","b27fa27c8f1151b5","3G2UL9A02DEUNIW5HRPOUNV28PT76O","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:11:28","2019-04-03 10:18:52","0","e3979a167eb7c317","100","443","1","2019-04-03 10:18:52","R_1mhmvIpcvi9kAbW","","","","",42.54,-83.78,"anonymous","EN","4","3","5","5","5","10.527","41.889","43.094","5","4","3","4","4","2","3","9.119","33.237","34.783","6","4","6","4","5","2","6","7.467","30.134","31.332","6","3","5","3","2","4","5.122","26.462","27.582","5","3","6","6","2","6","4.148","16.727","17.853","5","6","2","2","6","9.293","22.893","24.175","4","4","5","4","6","3","5.705","16.776","17.774","5","4","2","4","4","3.908","15.125","16.292","4","3","5","3","5","3","4.776","24.759","26.111","5","2","6","2","6","2","2.542","20.743","22.24","5","4","2","3","5","5","7.663","28.671","30.035","5","5","3","5","5","3","5.913","20.908","23.113","5","7","5","5","4","3","2.647","38.29","39.603","6","5","4","3","5","6","4.42","22.322","23.552","5","1","44","1","1","4","5","24","24","","","","26","","aaa5c0ecd388765f","3E1QT0TDFP9EGGWPTXQJ5QH2S0X8I9","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:08:21","2019-04-03 10:18:52","0","97ac572491b7a035","100","630","1","2019-04-03 10:18:52","R_2zU5VSTFAL3P6Fi","","","","",40.55,-74.18,"anonymous","EN","6","5","6","6","5","8.174","40.296","41.868","10","5","5","6","3","2","1","3.742","38.361","39.47","9","5","5","5","6","3","4","4.204","29.666","31.884","8","3","3","5","3","5","2.869","45.791","46.868","9","3","5","5","3","5","14.295","31.101","31.802","10","6","5","3","5","3.562","19.197","20.506","7","4","3","5","4","3","24.443","38.394","40.124","6","4","3","5","3","5.232","25.8","27.37","6","4","5","4","4","5","11.347","33.061","34.368","7","5","5","5","4","3","37.49","55.92","58.006","6","5","3","3","4","5","9.177","27.522","28.793","7","5","3","5","5","2","0.446","19.48","20.419","10","6","5","7","3","3","3.824","19.973","21.364","7","7","7","5","4","4","3.655","36.095","37.763","13","1","65","1","1","4","4","24","24","","","","26","none","e4d578aaccd69ffe","352YTHGROVDD1KY3BCILO20IQ1K4H3","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:11:20","2019-04-03 10:18:52","0","596f95c0b7d44b42","100","451","1","2019-04-03 10:18:52","R_2EgA8axFsejFDXs","","","","",41.54,-73.03,"anonymous","EN","5","3","5","4","5","5.625","29.957","30.56","12","5","7","3","1","1","2","3.1","23.679","24.325","13","3","6","1","3","2","7","4.867","30.036","32.394","16","2","2","6","3","6","3.687","23.472","24.11","11","1","7","7","1","7","3.273","18.741","19.533","11","7","3","2","7","2.517","18.554","19.366","9","3","7","2","7","3","2.546","19.266","20.291","11","6","2","3","7","2.89","12.598","13.563","8","2","6","2","6","2","5.597","26.59","27.563","11","7","7","2","7","1","2.393","17.5","18.663","11","5","3","3","6","7","4.087","29.194","30.545","15","6","5","3","3","5","3.756","20.392","21.322","11","6","2","2","6","6","3.149","18.974","19.663","11","6","7","7","6","2","5.545","21.933","22.834","11","0","36","1","1","4","5","24","24","","","","26","Yes. Parents that don't vaccinate their kids put other children at risk. In fact, they are murderers if another child gets a disease from their child in that circumstance.","eeaf956d1b8fbf97","3FTYUGLFSULELNX13LI529RYY5O5D2","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:14:51","2019-04-03 10:19:00","0","6471f7bd20e9f0c0","100","248","1","2019-04-03 10:19:01","R_1jk6Jp95JYQmB4S","","","","",33.54,-86.93,"anonymous","EN","6","2","2","4","5","3.467","21.949","22.234","6","5","6","6","3","2","5","2.158","20.04","20.847","11","3","6","3","5","6","6","1.986","5.698","6.693","6","5","3","3","2","6","2.982","14.356","15.225","5","2","5","6","2","6","2.345","9.413","9.978","5","3","2","5","7","1.403","3.419","4.88","4","1","3","3","5","3","2.119","13.027","14.106","5","6","2","4","5","5.576","16.92","17.159","5","4","5","3","5","5","3.19","11.762","12.943","5","5","2","6","3","5","1.891","4.903","7.696","5","3","6","5","6","2","2.407","4.167","5.144","5","5","5","5","5","2","1.444","3.639","4.447","5","7","5","5","1","2","4.32","16.138","16.923","5","2","5","5","2","7","5.328","25.4","26.346","5","1","38","1","1","6","5","23","24","4","6","24","26","","12557333673e6d07","3E1QT0TDFP9EGGWPTXQJ5QH2S0YI8K","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:12:54","2019-04-03 10:19:02","0","66c8a4069915b2d0","100","367","1","2019-04-03 10:19:03","R_3fZRLuOLeqRtbte","","","","",34.45,-119.26,"anonymous","EN","4","4","5","4","5","1.552","18.382","19.582","20","5","4","5","4","1","1","1.634","24.47","25.262","23","5","6","1","1","1","1","1.003","27.097","27.936","17","2","6","2","4","2","0.865","18.979","19.58","16","6","5","6","1","6","1.695","12.446","13.222","15","6","4","1","6","7.29","27.48","28.489","26","1","6","1","6","3","1.761","15.672","16.44","15","5","1","1","6","2.031","14.376","15.022","21","2","5","1","6","2","0.922","20.18","20.879","15","1","6","1","6","1","0.956","14.1","15.377","15","2","1","1","6","6","0.965","21.32","22.001","20","5","4","4","4","4","0.858","19.167","20.766","16","6","5","6","5","4","0.969","14.858","15.729","15","6","6","6","6","5","1.4","22.527","23.228","25","1","26","2","1","4","3","23","24","2","11","24","26","","80731489b3192efc","38YMOXR4MUZ9DXX6PZX0M3UJ1G5W6I","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:10:48","2019-04-03 10:19:03","0","350e2c81d7328720","100","495","1","2019-04-03 10:19:03","R_3MDIVETpTBEBU1W","","","","",42.15,-71.66,"anonymous","EN","1","1","2","1","5","6.965","24.593","25.692","5","3","5","3","3","2","3","4.574","28.674","29.784","6","6","5","3","3","2","5","5.276","38.928","40.362","7","1","1","7","3","5","6.188","26.96","27.944","5","1","7","7","1","7","3.475","16.514","17.757","5","5","2","1","7","7.466","23.414","24.545","4","3","5","3","6","3","6.428","22.732","23.446","6","5","2","5","5","4.431","25.771","26.484","4","2","5","1","5","1","10.965","31.009","32.088","5","1","7","2","7","1","4.127","19.794","21.052","5","3","5","3","3","6","9.335","37.643","38.834","6","5","4","3","5","4","14.879","52.811","53.572","8","5","6","5","3","6","12.314","30.966","31.964","5","5","5","2","5","6","4.21","29.414","30.429","6","0","58","1","6","6","6","23","24","3","23","24","26","","553d4cf7fa9f7cc0","3FTYUGLFSULELNX13LI529RYY5OD5A","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:08:55","2019-04-03 10:19:04","0","d7ea0ba906eabd3d","100","608","1","2019-04-03 10:19:04","R_4JeXfdLSAVgTkkh","","","","",47.13,-122.32,"anonymous","EN","4","4","3","3","5","6.146","28.959","30.74","5","4","6","5","4","4","3","2.971","25.874","27.085","6","5","5","4","2","4","6","5.143","28.442","29.497","6","3","3","6","2","5","3.186","20.112","21.527","5","2","6","6","2","6","3.469","17.263","19.348","5","6","2","2","6","5.209","15.299","16.367","4","2","6","3","6","3","1.886","13.646","14.953","5","6","2","3","6","3.724","15.466","104.547","4","2","6","2","6","2","6.286","22.711","24.1","7","2","7","3","6","1","3.582","23.817","25.855","5","2","2","1","6","6","5.761","21.792","23.085","5","5","3","5","5","3","3.061","18.786","20.094","5","6","5","4","4","4","3.827","19.38","20.506","5","5","5","6","4","4","8.952","30.416","31.749","5","0","57","1","6","4","1","23","24","3","23","24","26","I am old enough to remember how horrible polio was in the 40's and 50's.  I realized how important vaccinations were. ","f129bf3191d6ecc5","3EICBYG644WCNU68SRROJDSLV66JC1","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:00:55","2019-04-03 10:19:07","0","03fd17442220a65a","100","1091","1","2019-04-03 10:19:07","R_1ON9Nrhlfn32ei2","","","","",25.98,-80.14,"anonymous","EN","1","2","6","2","5","17.504","81.521","83.07","13","6","6","1","1","1","4","85.724","118.981","120.311","7","6","7","1","1","1","7","8.45","66.282","68.499","6","1","1","1","1","6","8.98","28.392","29.67","6","2","6","6","1","6","8.667","28.655","30.643","5","5","4","1","7","3.085","47.613","48.931","6","1","6","4","7","3","2.572","23.666","24.899","5","6","1","4","7","5.503","23.867","29.034","4","1","6","1","6","2","7.279","56.229","60.741","7","1","7","1","7","1","3.749","25.979","28.347","5","3","2","1","6","6","8.068","60.698","63.118","7","6","2","6","6","2","16.06","38.526","39.83","5","2","6","6","1","6","3.656","32.712","36.551","5","7","7","1","6","7","10.629","42.459","43.284","7","1","28","1","6","5","3","24","24","","","","26","Nope but thanx for asking.","6d9ac393185462ff","3Z4XG4ZF48RB6BLKSJQK804HGDY8X6","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:09:27","2019-04-03 10:19:07","0","69a957e382a7f1d8","100","579","1","2019-04-03 10:19:08","R_3jZLp17Qkfw8NeT","","","","",35.08,-106.62,"anonymous","EN","5","3","3","3","5","18.472","31.561","34.198","5","5","7","5","3","1","5","10.164","31.024","32.836","6","3","6","2","2","5","6","113.922","142.124","144.107","6","2","2","6","2","6","5.495","25.472","26.978","7","1","7","7","1","7","4.33","12.254","14.444","5","7","1","1","7","12.302","25.638","27.621","4","1","7","2","7","3","4.408","12.949","14.1","5","6","1","1","6","2.783","10.445","12.047","4","2","2","2","6","2","12.797","33.15","35.216","6","2","7","2","7","1","3.365","18.988","20.661","5","6","2","2","6","6","8.344","21.709","25.79","6","2","6","2","2","6","3.384","16.064","17.701","5","3","2","2","5","5","2.61","54.167","55.434","5","6","7","7","2","7","5.481","19.239","20.797","5","0","31","2","6","4","1","23","24","3","14","24","26","","a0297db95183bde7","33TIN5LC04A0KLU427I0RA612PCY9T","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:12:42","2019-04-03 10:19:11","0","ef0743f66f420a9b","100","389","1","2019-04-03 10:19:12","R_1JJztgt9HmQLTGg","","","","",41.79,-72.75,"anonymous","EN","4","5","4","4","5","4.644","18.88","19.642","6","5","5","3","2","2","3","3.596","22.19","23.763","7","3","6","3","7","2","6","5.152","23.072","23.92","7","3","2","2","1","5","4.446","23.388","24.842","6","1","7","7","1","7","5.072","14.924","15.98","5","7","2","1","7","2.881","16.955","17.715","5","1","5","2","7","3","2.509","15.437","16.297","5","7","1","5","3","2.989","12.075","12.854","4","2","6","1","3","3","3.056","21.258","22.257","5","1","7","2","7","1","4.243","16.173","18.405","5","1","1","1","6","7","23.327","39.408","41.817","5","6","1","5","6","2","3.055","13.26","13.963","5","5","5","6","3","3","3.536","14.574","15.35","5","5","3","3","6","7","5.017","66.315","67.185","5","1","29","1","7","7","5","24","24","","","","26","No and thank you.","09f9ee2c79b32c84","3OE22WJIGIOPVBRL98WXAKQDG16QUA","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:14:29","2019-04-03 10:19:16","0","033aa4b98c08c5b9","100","287","1","2019-04-03 10:19:16","R_2e3e3U4Cdr8BWGs","","","","",41.45,-74.48,"anonymous","EN","5","5","4","5","5","1.758","6.838","8.224","5","1","2","5","2","1","1","2.872","14.761","16.217","6","2","3","3","2","3","2","3.381","9.045","11.021","6","5","5","6","2","6","4.817","10.009","11.186","6","2","6","6","2","5","3.54","12.532","13.886","5","3","4","4","4","2.996","7.916","8.964","5","7","3","5","4","3","1.955","10.923","12.004","5","3","5","6","5","3.727","9.487","10.872","4","4","3","3","2","5","2.264","5.424","6.415","5","4","4","4","4","2","2.216","6.376","7.753","5","5","4","5","5","2","2.626","15.442","16.86","8","4","3","4","3","3","6.145","10.473","12.778","5","4","6","6","1","2","2.244","12.26","13.1","6","5","5","5","2","5","2.857","9.105","10.266","5","1","47","1","1","3","4","23","23","3","23","24","26","thank you. very engaging. I have 2 adult children, and my wife and I are expecting a baby in May 2019","dbdad7a9ec84119b","3HL8HNGX451UKUD9XHQC2PZLWEOF9F","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:13:52","2019-04-03 10:19:17","0","f128c5fcaf8e2765","100","324","1","2019-04-03 10:19:17","R_3rFZe8F8f95ZXfB","","","","",33,-96.88,"anonymous","EN","5","1","4","1","5","1.697","31.473","32.196","6","4","7","1","1","1","4","2.843","21.795","22.336","9","1","4","4","1","1","4","4.932","16.22","16.567","14","1","1","5","1","5","3.659","15.132","15.552","7","1","7","7","1","7","0.554","12.297","13.156","12","7","1","1","7","9.517","21.671","22.378","4","1","7","1","7","3","1.767","11.431","12.42","6","7","1","1","7","3.003","12.867","13.685","12","1","5","4","6","4","2.468","29.468","30.16","9","1","7","1","7","1","3.424","16.928","17.699","6","5","1","1","4","4","6.119","22.727","23.418","6","5","1","5","5","1","8.623","22.887","23.401","7","5","5","5","5","5","2.002","7.196","7.406","15","4","4","4","7","7","9.726","20.526","20.856","6","1","20","1","6","3","6","24","24","","","","26","","8cb5ff649069b4cd","3DHE4R9OCWBPYAO5NSHFANRJRNDG2M","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:14:53","2019-04-03 10:19:21","0","90f99a48d4690e88","100","268","1","2019-04-03 10:19:22","R_1cRIAyOfc3NjTDv","","","","",29.74,-95.41,"anonymous","EN","5","4","5","4","5","1.961","7.905","13.481","7","4","5","6","5","2","2","2.498","11.753","12.5","7","4","2","5","4","3","6","3.264","14.36","15.122","6","5","4","6","4","4","7.857","15.394","16.37","5","4","6","4","3","5","2.543","9.823","10.828","5","5","5","4","4","3.228","6.444","9.077","4","5","5","4","4","3","2.378","11.626","15.505","6","1","5","5","2","21.5","29.156","30.258","4","3","3","4","2","3","2.525","11.339","12.159","7","3","4","6","2","2","6.112","15.272","16.217","5","4","4","4","4","3","1.32","3.352","4.791","6","4","4","4","4","4","4.447","8.326","9.452","6","5","6","5","4","4","3","12.757","14.539","7","5","5","6","5","4","3.434","7.057","8.503","6","1","37","2","1","4","6","23","24","5","10","24","26","no","fb3fcde7cf6bda6b","33M4IA01QG1HOG0GRSWKZHZM65MXR7","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:12:02","2019-04-03 10:19:22","0","5eba23d71c3901a9","100","439","1","2019-04-03 10:19:22","R_2wbhlTwiddn7MUU","","","","",33.35,-111.78,"anonymous","EN","7","7","7","7","5","4.467","15.972","21.687","5","5","1","5","1","1","1","4.741","50.775","51.344","8","7","5","6","7","1","7","4.218","31.992","43.69","8","1","5","5","3","5","3.474","18.997","20.069","7","5","7","7","1","7","2.942","14.137","15.23","5","3","5","1","5","6.737","18.171","19.365","4","4","1","5","5","3","2.894","13.628","14.611","5","3","5","5","3","2.466","9.548","10.551","4","5","7","5","3","7","20.73","34.826","36.495","6","1","7","5","7","1","2.387","14.322","17.89","5","7","5","3","4","5","4.383","24.061","25.091","8","5","1","5","7","1","37.845","50.512","51.778","7","7","7","5","5","5","3.496","14.543","15.434","8","7","7","7","5","7","11.285","27.585","28.517","7","1","29","1","1","2","4","24","24","","","","26","","c0a741c482e201df","3XC1O3LBOSMZ41WJHYYRO25HNHCLTP","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:06:12","2019-04-03 10:19:25","0","6a4059fc029587a2","100","792","1","2019-04-03 10:19:25","R_24jZp2x544BlEyC","","","","",40.11,-83.11,"anonymous","EN","6","5","5","6","5","34.172","78.231","79.279","7","4","4","5","4","3","4","5.41","30.579","31.538","7","4","4","4","4","4","5","8.262","34.306","35.073","7","4","3","5","4","4","10.48","33.472","34.4","7","4","5","5","2","5","41.26","59.397","60.195","5","4","4","4","5","24.106","35.21","35.972","4","5","4","4","5","3","5.909","23.794","24.587","5","5","4","4","4","92.303","100.745","101.775","4","3","4","4","4","4","8.819","28.306","30.007","5","4","5","4","5","3","4.758","25.877","26.944","5","5","5","5","5","5","7.642","39.392","41.371","5","5","4","5","5","3","6.933","35.587","38.606","6","6","5","5","5","4","5.598","31.461","32.702","5","5","6","6","2","4","5.708","33.011","33.872","5","1","68","2","1","6","5","23","24","4","23","24","26","good survey","22cd9e30781dabc1","35DR22AR5DKP5EFEG2VOHJW60R7X34","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:13:25","2019-04-03 10:19:26","0","b7344a4ad9c2521d","100","361","1","2019-04-03 10:19:27","R_2qwtTgglG5pfbLg","","","","",34.09,-118.32,"anonymous","EN","4","1","4","4","5","3.825","28.041","29.254","5","2","6","2","1","1","4","4.582","21.518","22.506","6","7","6","4","4","4","6","3.581","24.757","25.771","6","2","4","6","4","4","4.114","18.514","19.594","5","2","6","6","2","6","7.771","18.155","19.52","5","6","1","1","7","6.362","19.275","20.633","4","2","6","4","6","3","4.293","17.341","18.443","5","6","1","4","7","2.385","17.408","18.486","5","2","4","2","6","2","3.936","22.784","23.71","5","1","7","2","7","1","1.7","22.508","23.666","5","4","2","3","5","7","6.625","23.786","24.583","6","5","4","4","5","4","5.955","21.637","23.377","5","5","5","5","3","4","3.45","19.586","21.518","5","5","5","5","4","5","3.988","20.596","21.809","5","1","41","5","1","6","5","24","24","","","","26","no","b41a48084bb88594","3ZAZR5XV01I2N9BCADUA77GBE4HCZD","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
